id,character,rating
3291422637,R2 D2,Favorably
3291422637,Jar Jar Binks,NA
3291422637,Padme Amidala,NA
3291422637,Yoda,Favorably
3291420030,Han Solo,NA
3291420030,Luke Skywalker,NA
3291420030,Princess Leia Organa,NA
3291420030,Anakin Skywalker,NA
3291420030,Obi Wan Kenobi,NA
3291420030,Emperor Palpatine,NA
3291420030,Darth Vader,NA
3291420030,Lando Calrissian,NA
3291420030,Boba Fett,NA
3291420030,C-3P0,NA
3291420030,R2 D2,NA
3291420030,Jar Jar Binks,NA
3291420030,Padme Amidala,NA
3291420030,Yoda,NA
3291405943,Han Solo,NA
3291405943,Luke Skywalker,NA
3291405943,Princess Leia Organa,NA
3291405943,Anakin Skywalker,NA
3291405943,Obi Wan Kenobi,NA
3291405943,Emperor Palpatine,NA
3291405943,Darth Vader,NA
3291405943,Lando Calrissian,NA
3291405943,Boba Fett,NA
3291405943,C-3P0,NA
3291405943,R2 D2,NA
3291405943,Jar Jar Binks,NA
3291405943,Padme Amidala,NA
3291405943,Yoda,NA
3291401326,Han Solo,Favorably
3291401326,Luke Skywalker,Favorably
3291401326,Princess Leia Organa,Favorably
3291401326,Anakin Skywalker,Neutral
3291401326,Obi Wan Kenobi,Favorably
3291401326,Emperor Palpatine,Unfavorably
3291401326,Darth Vader,Unfavorably
3291401326,Lando Calrissian,Unfavorably
3291401326,Boba Fett,Unfavorably
3291401326,C-3P0,Favorably
3291401326,R2 D2,Favorably
3291401326,Jar Jar Binks,Unfavorably
3291401326,Padme Amidala,Unfavorably
3291401326,Yoda,Favorably
3291395512,Han Solo,Favorably
3291395512,Luke Skywalker,Favorably
3291395512,Princess Leia Organa,Favorably
3291395512,Anakin Skywalker,Unfavorably
3291395512,Obi Wan Kenobi,Favorably
3291395512,Emperor Palpatine,Unfavorably
3291395512,Darth Vader,Unfavorably
3291395512,Lando Calrissian,Unfavorably
3291395512,Boba Fett,Favorably
3291395512,C-3P0,Favorably
3291395512,R2 D2,Favorably
3291395512,Jar Jar Binks,Unfavorably
3291395512,Padme Amidala,Favorably
3291395512,Yoda,Favorably
3291394022,Han Solo,Favorably
3291394022,Luke Skywalker,Favorably
3291394022,Princess Leia Organa,Favorably
3291394022,Anakin Skywalker,Favorably
3291394022,Obi Wan Kenobi,Favorably
3291394022,Emperor Palpatine,Unfavorably
3291394022,Darth Vader,Unfavorably
3291394022,Lando Calrissian,Favorably
3291394022,Boba Fett,Unfamiliar
3291394022,C-3P0,Neutral
3291394022,R2 D2,Favorably
3291394022,Jar Jar Binks,Unfavorably
3291394022,Padme Amidala,Unfamiliar
3291394022,Yoda,Favorably
3291391446,Han Solo,Favorably
3291391446,Luke Skywalker,Favorably
3291391446,Princess Leia Organa,Favorably
3291391446,Anakin Skywalker,Favorably
3291391446,Obi Wan Kenobi,Favorably
3291391446,Emperor Palpatine,Neutral
3291391446,Darth Vader,Favorably
3291391446,Lando Calrissian,Favorably
3291391446,Boba Fett,Favorably
3291391446,C-3P0,Favorably
3291391446,R2 D2,Favorably
3291391446,Jar Jar Binks,Favorably
3291391446,Padme Amidala,Favorably
3291391446,Yoda,Favorably
3291388180,Han Solo,Favorably
3291388180,Luke Skywalker,Favorably
3291388180,Princess Leia Organa,Favorably
3291388180,Anakin Skywalker,Favorably
3291388180,Obi Wan Kenobi,Favorably
3291388180,Emperor Palpatine,Favorably
3291388180,Darth Vader,Unfavorably
3291388180,Lando Calrissian,Neutral
3291388180,Boba Fett,Neutral
3291388180,C-3P0,Favorably
3291388180,R2 D2,Favorably
3291388180,Jar Jar Binks,Favorably
3291388180,Padme Amidala,Neutral
3291388180,Yoda,Favorably
3291380973,Han Solo,Favorably
3291380973,Luke Skywalker,Favorably
3291380973,Princess Leia Organa,Favorably
3291380973,Anakin Skywalker,Unfamiliar
3291380973,Obi Wan Kenobi,Favorably
3291380973,Emperor Palpatine,Unfavorably
3291380973,Darth Vader,Unfavorably
3291380973,Lando Calrissian,Favorably
3291380973,Boba Fett,Unfamiliar
3291380973,C-3P0,Favorably
3291380973,R2 D2,Favorably
3291380973,Jar Jar Binks,Unfamiliar
3291380973,Padme Amidala,Unfamiliar
3291380973,Yoda,Favorably
3291378572,Han Solo,Unfamiliar
3291378572,Luke Skywalker,Favorably
3291378572,Princess Leia Organa,Favorably
3291378572,Anakin Skywalker,Favorably
3291378572,Obi Wan Kenobi,Favorably
3291378572,Emperor Palpatine,Unfamiliar
3291378572,Darth Vader,Unfavorably
3291378572,Lando Calrissian,Unfamiliar
3291378572,Boba Fett,Unfamiliar
3291378572,C-3P0,Unfamiliar
3291378572,R2 D2,Favorably
3291378572,Jar Jar Binks,Unfamiliar
3291378572,Padme Amidala,Unfamiliar
3291378572,Yoda,Favorably
3291375306,Han Solo,Neutral
3291375306,Luke Skywalker,Unfavorably
3291375306,Princess Leia Organa,Unfavorably
3291375306,Anakin Skywalker,Unfavorably
3291375306,Obi Wan Kenobi,Unfavorably
3291375306,Emperor Palpatine,Neutral
3291375306,Darth Vader,Unfavorably
3291375306,Lando Calrissian,Neutral
3291375306,Boba Fett,Neutral
3291375306,C-3P0,Neutral
3291375306,R2 D2,Unfavorably
3291375306,Jar Jar Binks,Unfavorably
3291375306,Padme Amidala,Neutral
3291375306,Yoda,Unfavorably
3291364062,Han Solo,Favorably
3291364062,Luke Skywalker,Favorably
3291364062,Princess Leia Organa,Favorably
3291364062,Anakin Skywalker,Favorably
3291364062,Obi Wan Kenobi,Favorably
3291364062,Emperor Palpatine,Favorably
3291364062,Darth Vader,Favorably
3291364062,Lando Calrissian,Favorably
3291364062,Boba Fett,Favorably
3291364062,C-3P0,Favorably
3291364062,R2 D2,Favorably
3291364062,Jar Jar Binks,Favorably
3291364062,Padme Amidala,Neutral
3291364062,Yoda,Favorably
3291345427,Han Solo,Favorably
3291345427,Luke Skywalker,Favorably
3291345427,Princess Leia Organa,Favorably
3291345427,Anakin Skywalker,Favorably
3291345427,Obi Wan Kenobi,Favorably
3291345427,Emperor Palpatine,Unfavorably
3291345427,Darth Vader,Unfavorably
3291345427,Lando Calrissian,Favorably
3291345427,Boba Fett,Neutral
3291345427,C-3P0,Favorably
3291345427,R2 D2,Favorably
3291345427,Jar Jar Binks,Favorably
3291345427,Padme Amidala,Favorably
3291345427,Yoda,Favorably
3291341186,Han Solo,NA
3291341186,Luke Skywalker,NA
3291341186,Princess Leia Organa,NA
3291341186,Anakin Skywalker,NA
3291341186,Obi Wan Kenobi,NA
3291341186,Emperor Palpatine,NA
3291341186,Darth Vader,NA
3291341186,Lando Calrissian,NA
3291341186,Boba Fett,NA
3291341186,C-3P0,NA
3291341186,R2 D2,NA
3291341186,Jar Jar Binks,NA
3291341186,Padme Amidala,NA
3291341186,Yoda,NA
3291330710,Han Solo,Favorably
3291330710,Luke Skywalker,Favorably
3291330710,Princess Leia Organa,Favorably
3291330710,Anakin Skywalker,Neutral
3291330710,Obi Wan Kenobi,Neutral
3291330710,Emperor Palpatine,Neutral
3291330710,Darth Vader,Favorably
3291330710,Lando Calrissian,Neutral
3291330710,Boba Fett,Neutral
3291330710,C-3P0,Favorably
3291330710,R2 D2,Favorably
3291330710,Jar Jar Binks,Favorably
3291330710,Padme Amidala,Neutral
3291330710,Yoda,Favorably
3291327304,Han Solo,Favorably
3291327304,Luke Skywalker,Favorably
3291327304,Princess Leia Organa,Favorably
3291327304,Anakin Skywalker,Favorably
3291327304,Obi Wan Kenobi,Neutral
3291327304,Emperor Palpatine,Neutral
3291327304,Darth Vader,Unfavorably
3291327304,Lando Calrissian,Neutral
3291327304,Boba Fett,Neutral
3291327304,C-3P0,Favorably
3291327304,R2 D2,Favorably
3291327304,Jar Jar Binks,Neutral
3291327304,Padme Amidala,Neutral
3291327304,Yoda,Favorably
3291320154,Han Solo,Favorably
3291320154,Luke Skywalker,Favorably
3291320154,Princess Leia Organa,Favorably
3291320154,Anakin Skywalker,Unfavorably
3291320154,Obi Wan Kenobi,Favorably
3291320154,Emperor Palpatine,Unfamiliar
3291320154,Darth Vader,Unfavorably
3291320154,Lando Calrissian,Favorably
3291320154,Boba Fett,Unfavorably
3291320154,C-3P0,Favorably
3291320154,R2 D2,Favorably
3291320154,Jar Jar Binks,Neutral
3291320154,Padme Amidala,Favorably
3291320154,Yoda,Favorably
3291312980,Han Solo,Favorably
3291312980,Luke Skywalker,Favorably
3291312980,Princess Leia Organa,Favorably
3291312980,Anakin Skywalker,Favorably
3291312980,Obi Wan Kenobi,Favorably
3291312980,Emperor Palpatine,Unfavorably
3291312980,Darth Vader,Unfavorably
3291312980,Lando Calrissian,Unfavorably
3291312980,Boba Fett,Unfavorably
3291312980,C-3P0,Favorably
3291312980,R2 D2,Favorably
3291312980,Jar Jar Binks,Unfavorably
3291312980,Padme Amidala,Unfavorably
3291312980,Yoda,Favorably
3291288174,Han Solo,Favorably
3291288174,Luke Skywalker,Favorably
3291288174,Princess Leia Organa,Favorably
3291288174,Anakin Skywalker,Favorably
3291288174,Obi Wan Kenobi,Favorably
3291288174,Emperor Palpatine,Neutral
3291288174,Darth Vader,Unfavorably
3291288174,Lando Calrissian,Unfamiliar
3291288174,Boba Fett,Unfavorably
3291288174,C-3P0,Favorably
3291288174,R2 D2,Favorably
3291288174,Jar Jar Binks,Neutral
3291288174,Padme Amidala,Unfamiliar
3291288174,Yoda,Favorably
3291271932,Han Solo,Favorably
3291271932,Luke Skywalker,Favorably
3291271932,Princess Leia Organa,Favorably
3291271932,Anakin Skywalker,Neutral
3291271932,Obi Wan Kenobi,Favorably
3291271932,Emperor Palpatine,Unfamiliar
3291271932,Darth Vader,Unfavorably
3291271932,Lando Calrissian,Unfavorably
3291271932,Boba Fett,Unfavorably
3291271932,C-3P0,Favorably
3291271932,R2 D2,Neutral
3291271932,Jar Jar Binks,Unfavorably
3291271932,Padme Amidala,Unfamiliar
3291271932,Yoda,Favorably
3291267852,Han Solo,Favorably
3291267852,Luke Skywalker,Favorably
3291267852,Princess Leia Organa,Favorably
3291267852,Anakin Skywalker,Neutral
3291267852,Obi Wan Kenobi,Favorably
3291267852,Emperor Palpatine,Unfamiliar
3291267852,Darth Vader,Neutral
3291267852,Lando Calrissian,Unfamiliar
3291267852,Boba Fett,Neutral
3291267852,C-3P0,Favorably
3291267852,R2 D2,Favorably
3291267852,Jar Jar Binks,Unfamiliar
3291267852,Padme Amidala,Unfamiliar
3291267852,Yoda,Favorably
3291262515,Han Solo,Favorably
3291262515,Luke Skywalker,Favorably
3291262515,Princess Leia Organa,Favorably
3291262515,Anakin Skywalker,Favorably
3291262515,Obi Wan Kenobi,Favorably
3291262515,Emperor Palpatine,Unfamiliar
3291262515,Darth Vader,Favorably
3291262515,Lando Calrissian,Unfamiliar
3291262515,Boba Fett,NA
3291262515,C-3P0,Favorably
3291262515,R2 D2,Favorably
3291262515,Jar Jar Binks,Favorably
3291262515,Padme Amidala,Unfamiliar
3291262515,Yoda,Favorably
3291233218,Han Solo,Favorably
3291233218,Luke Skywalker,Favorably
3291233218,Princess Leia Organa,Favorably
3291233218,Anakin Skywalker,Favorably
3291233218,Obi Wan Kenobi,Favorably
3291233218,Emperor Palpatine,Unfavorably
3291233218,Darth Vader,Unfavorably
3291233218,Lando Calrissian,Favorably
3291233218,Boba Fett,Favorably
3291233218,C-3P0,Unfavorably
3291233218,R2 D2,Favorably
3291233218,Jar Jar Binks,Favorably
3291233218,Padme Amidala,Unfavorably
3291233218,Yoda,Favorably
3291206864,Han Solo,Neutral
3291206864,Luke Skywalker,Favorably
3291206864,Princess Leia Organa,Favorably
3291206864,Anakin Skywalker,Favorably
3291206864,Obi Wan Kenobi,Favorably
3291206864,Emperor Palpatine,Neutral
3291206864,Darth Vader,Unfavorably
3291206864,Lando Calrissian,Unfamiliar
3291206864,Boba Fett,Unfamiliar
3291206864,C-3P0,Favorably
3291206864,R2 D2,Favorably
3291206864,Jar Jar Binks,Favorably
3291206864,Padme Amidala,Favorably
3291206864,Yoda,Favorably
3291184745,Han Solo,Favorably
3291184745,Luke Skywalker,Favorably
3291184745,Princess Leia Organa,Favorably
3291184745,Anakin Skywalker,Favorably
3291184745,Obi Wan Kenobi,Favorably
3291184745,Emperor Palpatine,Favorably
3291184745,Darth Vader,Favorably
3291184745,Lando Calrissian,Favorably
3291184745,Boba Fett,Favorably
3291184745,C-3P0,Favorably
3291184745,R2 D2,Favorably
3291184745,Jar Jar Binks,Neutral
3291184745,Padme Amidala,Favorably
3291184745,Yoda,Favorably
3291181010,Han Solo,Neutral
3291181010,Luke Skywalker,Unfavorably
3291181010,Princess Leia Organa,Neutral
3291181010,Anakin Skywalker,Unfavorably
3291181010,Obi Wan Kenobi,Favorably
3291181010,Emperor Palpatine,Unfavorably
3291181010,Darth Vader,Unfavorably
3291181010,Lando Calrissian,Unfavorably
3291181010,Boba Fett,Unfavorably
3291181010,C-3P0,Unfavorably
3291181010,R2 D2,Favorably
3291181010,Jar Jar Binks,Unfavorably
3291181010,Padme Amidala,Unfavorably
3291181010,Yoda,Favorably
3291159863,Han Solo,Favorably
3291159863,Luke Skywalker,Favorably
3291159863,Princess Leia Organa,Favorably
3291159863,Anakin Skywalker,Unfavorably
3291159863,Obi Wan Kenobi,Favorably
3291159863,Emperor Palpatine,Unfavorably
3291159863,Darth Vader,Favorably
3291159863,Lando Calrissian,Unfamiliar
3291159863,Boba Fett,Unfamiliar
3291159863,C-3P0,Favorably
3291159863,R2 D2,Favorably
3291159863,Jar Jar Binks,Unfavorably
3291159863,Padme Amidala,Unfamiliar
3291159863,Yoda,Favorably
3291145258,Han Solo,Favorably
3291145258,Luke Skywalker,Favorably
3291145258,Princess Leia Organa,Favorably
3291145258,Anakin Skywalker,Favorably
3291145258,Obi Wan Kenobi,Favorably
3291145258,Emperor Palpatine,Favorably
3291145258,Darth Vader,Favorably
3291145258,Lando Calrissian,Favorably
3291145258,Boba Fett,Favorably
3291145258,C-3P0,Favorably
3291145258,R2 D2,Favorably
3291145258,Jar Jar Binks,Favorably
3291145258,Padme Amidala,Favorably
3291145258,Yoda,Favorably
3291141478,Han Solo,Favorably
3291141478,Luke Skywalker,Favorably
3291141478,Princess Leia Organa,Favorably
3291141478,Anakin Skywalker,Favorably
3291141478,Obi Wan Kenobi,Favorably
3291141478,Emperor Palpatine,Neutral
3291141478,Darth Vader,Favorably
3291141478,Lando Calrissian,Neutral
3291141478,Boba Fett,Neutral
3291141478,C-3P0,Favorably
3291141478,R2 D2,Favorably
3291141478,Jar Jar Binks,Favorably
3291141478,Padme Amidala,Favorably
3291141478,Yoda,Favorably
3291139156,Han Solo,Favorably
3291139156,Luke Skywalker,Favorably
3291139156,Princess Leia Organa,Favorably
3291139156,Anakin Skywalker,Neutral
3291139156,Obi Wan Kenobi,Favorably
3291139156,Emperor Palpatine,Unfamiliar
3291139156,Darth Vader,Unfavorably
3291139156,Lando Calrissian,Unfavorably
3291139156,Boba Fett,Unfamiliar
3291139156,C-3P0,Favorably
3291139156,R2 D2,Favorably
3291139156,Jar Jar Binks,Unfamiliar
3291139156,Padme Amidala,Unfamiliar
3291139156,Yoda,Favorably
3291121359,Han Solo,Favorably
3291121359,Luke Skywalker,Favorably
3291121359,Princess Leia Organa,Favorably
3291121359,Anakin Skywalker,Favorably
3291121359,Obi Wan Kenobi,Favorably
3291121359,Emperor Palpatine,Neutral
3291121359,Darth Vader,Favorably
3291121359,Lando Calrissian,Neutral
3291121359,Boba Fett,Neutral
3291121359,C-3P0,Favorably
3291121359,R2 D2,Favorably
3291121359,Jar Jar Binks,Neutral
3291121359,Padme Amidala,Neutral
3291121359,Yoda,Favorably
3291119656,Han Solo,Neutral
3291119656,Luke Skywalker,Neutral
3291119656,Princess Leia Organa,Neutral
3291119656,Anakin Skywalker,Neutral
3291119656,Obi Wan Kenobi,Neutral
3291119656,Emperor Palpatine,Neutral
3291119656,Darth Vader,Favorably
3291119656,Lando Calrissian,Favorably
3291119656,Boba Fett,Favorably
3291119656,C-3P0,Neutral
3291119656,R2 D2,Neutral
3291119656,Jar Jar Binks,Neutral
3291119656,Padme Amidala,Neutral
3291119656,Yoda,Favorably
3291101925,Han Solo,Favorably
3291101925,Luke Skywalker,Favorably
3291101925,Princess Leia Organa,Favorably
3291101925,Anakin Skywalker,Neutral
3291101925,Obi Wan Kenobi,Favorably
3291101925,Emperor Palpatine,Neutral
3291101925,Darth Vader,Favorably
3291101925,Lando Calrissian,Unfavorably
3291101925,Boba Fett,Unfavorably
3291101925,C-3P0,Neutral
3291101925,R2 D2,Favorably
3291101925,Jar Jar Binks,Unfavorably
3291101925,Padme Amidala,Neutral
3291101925,Yoda,Favorably
3291094347,Han Solo,Favorably
3291094347,Luke Skywalker,Favorably
3291094347,Princess Leia Organa,Favorably
3291094347,Anakin Skywalker,Favorably
3291094347,Obi Wan Kenobi,Favorably
3291094347,Emperor Palpatine,Neutral
3291094347,Darth Vader,Favorably
3291094347,Lando Calrissian,Neutral
3291094347,Boba Fett,Neutral
3291094347,C-3P0,Favorably
3291094347,R2 D2,Favorably
3291094347,Jar Jar Binks,Neutral
3291094347,Padme Amidala,Neutral
3291094347,Yoda,Favorably
3291092094,Han Solo,Favorably
3291092094,Luke Skywalker,Favorably
3291092094,Princess Leia Organa,Favorably
3291092094,Anakin Skywalker,Favorably
3291092094,Obi Wan Kenobi,Favorably
3291092094,Emperor Palpatine,Neutral
3291092094,Darth Vader,Favorably
3291092094,Lando Calrissian,Neutral
3291092094,Boba Fett,Neutral
3291092094,C-3P0,Favorably
3291092094,R2 D2,Favorably
3291092094,Jar Jar Binks,Neutral
3291092094,Padme Amidala,Neutral
3291092094,Yoda,Favorably
3291077381,Han Solo,Neutral
3291077381,Luke Skywalker,Neutral
3291077381,Princess Leia Organa,Neutral
3291077381,Anakin Skywalker,Unfavorably
3291077381,Obi Wan Kenobi,Favorably
3291077381,Emperor Palpatine,Neutral
3291077381,Darth Vader,Neutral
3291077381,Lando Calrissian,Neutral
3291077381,Boba Fett,Neutral
3291077381,C-3P0,Unfavorably
3291077381,R2 D2,Favorably
3291077381,Jar Jar Binks,Unfavorably
3291077381,Padme Amidala,Favorably
3291077381,Yoda,Favorably
3291075212,Han Solo,Favorably
3291075212,Luke Skywalker,Favorably
3291075212,Princess Leia Organa,Favorably
3291075212,Anakin Skywalker,Unfavorably
3291075212,Obi Wan Kenobi,Favorably
3291075212,Emperor Palpatine,Favorably
3291075212,Darth Vader,Favorably
3291075212,Lando Calrissian,Favorably
3291075212,Boba Fett,Favorably
3291075212,C-3P0,Favorably
3291075212,R2 D2,Favorably
3291075212,Jar Jar Binks,Unfavorably
3291075212,Padme Amidala,Neutral
3291075212,Yoda,Favorably
3291063226,Han Solo,Favorably
3291063226,Luke Skywalker,Favorably
3291063226,Princess Leia Organa,Favorably
3291063226,Anakin Skywalker,Favorably
3291063226,Obi Wan Kenobi,Favorably
3291063226,Emperor Palpatine,Unfavorably
3291063226,Darth Vader,Favorably
3291063226,Lando Calrissian,Favorably
3291063226,Boba Fett,Unfavorably
3291063226,C-3P0,Favorably
3291063226,R2 D2,Favorably
3291063226,Jar Jar Binks,Unfavorably
3291063226,Padme Amidala,Unfavorably
3291063226,Yoda,Favorably
3291060156,Han Solo,Favorably
3291060156,Luke Skywalker,Favorably
3291060156,Princess Leia Organa,Favorably
3291060156,Anakin Skywalker,Unfavorably
3291060156,Obi Wan Kenobi,Favorably
3291060156,Emperor Palpatine,Unfavorably
3291060156,Darth Vader,Unfavorably
3291060156,Lando Calrissian,Favorably
3291060156,Boba Fett,Unfavorably
3291060156,C-3P0,Favorably
3291060156,R2 D2,Favorably
3291060156,Jar Jar Binks,Unfavorably
3291060156,Padme Amidala,Neutral
3291060156,Yoda,Favorably
3291056296,Han Solo,Favorably
3291056296,Luke Skywalker,Favorably
3291056296,Princess Leia Organa,Favorably
3291056296,Anakin Skywalker,Favorably
3291056296,Obi Wan Kenobi,Favorably
3291056296,Emperor Palpatine,Favorably
3291056296,Darth Vader,Favorably
3291056296,Lando Calrissian,Favorably
3291056296,Boba Fett,Favorably
3291056296,C-3P0,Favorably
3291056296,R2 D2,Favorably
3291056296,Jar Jar Binks,Favorably
3291056296,Padme Amidala,Favorably
3291056296,Yoda,Favorably
3291052728,Han Solo,Favorably
3291052728,Luke Skywalker,Favorably
3291052728,Princess Leia Organa,Favorably
3291052728,Anakin Skywalker,Unfavorably
3291052728,Obi Wan Kenobi,Favorably
3291052728,Emperor Palpatine,Unfavorably
3291052728,Darth Vader,Unfavorably
3291052728,Lando Calrissian,Favorably
3291052728,Boba Fett,Neutral
3291052728,C-3P0,Favorably
3291052728,R2 D2,Favorably
3291052728,Jar Jar Binks,Favorably
3291052728,Padme Amidala,Favorably
3291052728,Yoda,Favorably
3291051343,Han Solo,Favorably
3291051343,Luke Skywalker,Favorably
3291051343,Princess Leia Organa,Favorably
3291051343,Anakin Skywalker,Neutral
3291051343,Obi Wan Kenobi,Favorably
3291051343,Emperor Palpatine,Favorably
3291051343,Darth Vader,Favorably
3291051343,Lando Calrissian,Neutral
3291051343,Boba Fett,Neutral
3291051343,C-3P0,Favorably
3291051343,R2 D2,Favorably
3291051343,Jar Jar Binks,Unfavorably
3291051343,Padme Amidala,Favorably
3291051343,Yoda,Favorably
3291045360,Han Solo,Favorably
3291045360,Luke Skywalker,Favorably
3291045360,Princess Leia Organa,Favorably
3291045360,Anakin Skywalker,Favorably
3291045360,Obi Wan Kenobi,Favorably
3291045360,Emperor Palpatine,Favorably
3291045360,Darth Vader,Favorably
3291045360,Lando Calrissian,Favorably
3291045360,Boba Fett,Favorably
3291045360,C-3P0,Favorably
3291045360,R2 D2,Favorably
3291045360,Jar Jar Binks,Unfavorably
3291045360,Padme Amidala,Neutral
3291045360,Yoda,Favorably
3291043176,Han Solo,Favorably
3291043176,Luke Skywalker,Unfavorably
3291043176,Princess Leia Organa,Favorably
3291043176,Anakin Skywalker,Unfavorably
3291043176,Obi Wan Kenobi,Favorably
3291043176,Emperor Palpatine,Favorably
3291043176,Darth Vader,Favorably
3291043176,Lando Calrissian,Favorably
3291043176,Boba Fett,Favorably
3291043176,C-3P0,Unfavorably
3291043176,R2 D2,Favorably
3291043176,Jar Jar Binks,Neutral
3291043176,Padme Amidala,Neutral
3291043176,Yoda,Favorably
3291042516,Han Solo,Favorably
3291042516,Luke Skywalker,Favorably
3291042516,Princess Leia Organa,Favorably
3291042516,Anakin Skywalker,Favorably
3291042516,Obi Wan Kenobi,Favorably
3291042516,Emperor Palpatine,Neutral
3291042516,Darth Vader,Favorably
3291042516,Lando Calrissian,Favorably
3291042516,Boba Fett,Favorably
3291042516,C-3P0,Favorably
3291042516,R2 D2,Favorably
3291042516,Jar Jar Binks,Favorably
3291042516,Padme Amidala,Neutral
3291042516,Yoda,Favorably
3291037640,Han Solo,NA
3291037640,Luke Skywalker,NA
3291037640,Princess Leia Organa,NA
3291037640,Anakin Skywalker,NA
3291037640,Obi Wan Kenobi,NA
3291037640,Emperor Palpatine,NA
3291037640,Darth Vader,NA
3291037640,Lando Calrissian,NA
3291037640,Boba Fett,NA
3291037640,C-3P0,NA
3291037640,R2 D2,NA
3291037640,Jar Jar Binks,NA
3291037640,Padme Amidala,NA
3291037640,Yoda,NA
3291034202,Han Solo,Favorably
3291034202,Luke Skywalker,Favorably
3291034202,Princess Leia Organa,Favorably
3291034202,Anakin Skywalker,Favorably
3291034202,Obi Wan Kenobi,Favorably
3291034202,Emperor Palpatine,Favorably
3291034202,Darth Vader,Favorably
3291034202,Lando Calrissian,Favorably
3291034202,Boba Fett,Favorably
3291034202,C-3P0,Favorably
3291034202,R2 D2,Favorably
3291034202,Jar Jar Binks,Unfavorably
3291034202,Padme Amidala,Unfavorably
3291034202,Yoda,Favorably
3291032418,Han Solo,Favorably
3291032418,Luke Skywalker,Favorably
3291032418,Princess Leia Organa,Favorably
3291032418,Anakin Skywalker,Favorably
3291032418,Obi Wan Kenobi,Favorably
3291032418,Emperor Palpatine,Unfavorably
3291032418,Darth Vader,Unfavorably
3291032418,Lando Calrissian,Favorably
3291032418,Boba Fett,Favorably
3291032418,C-3P0,Favorably
3291032418,R2 D2,Favorably
3291032418,Jar Jar Binks,Unfavorably
3291032418,Padme Amidala,Favorably
3291032418,Yoda,Favorably
3291028446,Han Solo,Favorably
3291028446,Luke Skywalker,Favorably
3291028446,Princess Leia Organa,Favorably
3291028446,Anakin Skywalker,Unfavorably
3291028446,Obi Wan Kenobi,Favorably
3291028446,Emperor Palpatine,Favorably
3291028446,Darth Vader,Favorably
3291028446,Lando Calrissian,Favorably
3291028446,Boba Fett,Neutral
3291028446,C-3P0,Favorably
3291028446,R2 D2,Neutral
3291028446,Jar Jar Binks,Unfavorably
3291028446,Padme Amidala,Unfavorably
3291028446,Yoda,Favorably
3291024297,Han Solo,Favorably
3291024297,Luke Skywalker,Favorably
3291024297,Princess Leia Organa,Favorably
3291024297,Anakin Skywalker,NA
3291024297,Obi Wan Kenobi,NA
3291024297,Emperor Palpatine,Unfavorably
3291024297,Darth Vader,Unfavorably
3291024297,Lando Calrissian,Neutral
3291024297,Boba Fett,Unfavorably
3291024297,C-3P0,Favorably
3291024297,R2 D2,Favorably
3291024297,Jar Jar Binks,Unfavorably
3291024297,Padme Amidala,Neutral
3291024297,Yoda,Favorably
3291023456,Han Solo,Favorably
3291023456,Luke Skywalker,Favorably
3291023456,Princess Leia Organa,Favorably
3291023456,Anakin Skywalker,Favorably
3291023456,Obi Wan Kenobi,Favorably
3291023456,Emperor Palpatine,Unfavorably
3291023456,Darth Vader,Favorably
3291023456,Lando Calrissian,Neutral
3291023456,Boba Fett,Unfavorably
3291023456,C-3P0,Favorably
3291023456,R2 D2,Favorably
3291023456,Jar Jar Binks,Unfamiliar
3291023456,Padme Amidala,Favorably
3291023456,Yoda,Favorably
3291022655,Han Solo,Unfamiliar
3291022655,Luke Skywalker,Favorably
3291022655,Princess Leia Organa,Favorably
3291022655,Anakin Skywalker,Favorably
3291022655,Obi Wan Kenobi,Favorably
3291022655,Emperor Palpatine,Unfavorably
3291022655,Darth Vader,Unfavorably
3291022655,Lando Calrissian,Unfamiliar
3291022655,Boba Fett,Unfamiliar
3291022655,C-3P0,Favorably
3291022655,R2 D2,Favorably
3291022655,Jar Jar Binks,Unfamiliar
3291022655,Padme Amidala,Unfamiliar
3291022655,Yoda,Favorably
3291022013,Han Solo,NA
3291022013,Luke Skywalker,NA
3291022013,Princess Leia Organa,NA
3291022013,Anakin Skywalker,NA
3291022013,Obi Wan Kenobi,NA
3291022013,Emperor Palpatine,NA
3291022013,Darth Vader,NA
3291022013,Lando Calrissian,NA
3291022013,Boba Fett,NA
3291022013,C-3P0,NA
3291022013,R2 D2,NA
3291022013,Jar Jar Binks,NA
3291022013,Padme Amidala,NA
3291022013,Yoda,NA
3291019033,Han Solo,Favorably
3291019033,Luke Skywalker,Favorably
3291019033,Princess Leia Organa,Favorably
3291019033,Anakin Skywalker,Favorably
3291019033,Obi Wan Kenobi,Favorably
3291019033,Emperor Palpatine,Unfavorably
3291019033,Darth Vader,Unfavorably
3291019033,Lando Calrissian,Neutral
3291019033,Boba Fett,Unfavorably
3291019033,C-3P0,Favorably
3291019033,R2 D2,Favorably
3291019033,Jar Jar Binks,Favorably
3291019033,Padme Amidala,Favorably
3291019033,Yoda,Favorably
3291014757,Han Solo,Favorably
3291014757,Luke Skywalker,Favorably
3291014757,Princess Leia Organa,Favorably
3291014757,Anakin Skywalker,Favorably
3291014757,Obi Wan Kenobi,Favorably
3291014757,Emperor Palpatine,Favorably
3291014757,Darth Vader,Unfavorably
3291014757,Lando Calrissian,Favorably
3291014757,Boba Fett,Unfavorably
3291014757,C-3P0,Favorably
3291014757,R2 D2,Favorably
